Text,Speaker,Episode,Season,Show
"Ros is listening, but seems really bored by the whole thing.",,e10-Fire and Blood,season-01,Game-of-Thrones
  So what's the thing?,Ros,e10-Fire and Blood,season-01,Game-of-Thrones
  What thing?,Grand Maester Pycelle,e10-Fire and Blood,season-01,Game-of-Thrones
"  About kings. You said, ""The thing you need to understand about kings"".",Ros,e10-Fire and Blood,season-01,Game-of-Thrones
  What? Things? What?,Grand Maester Pycelle,e10-Fire and Blood,season-01,Game-of-Thrones
"  When you started, youÉ?? Never mind.",Ros,e10-Fire and Blood,season-01,Game-of-Thrones
"  Let me see you out, my dear.",Grand Maester Pycelle,e10-Fire and Blood,season-01,Game-of-Thrones
  lt's all right. No need.,Ros,e10-Fire and Blood,season-01,Game-of-Thrones
"  Yes, yes. Till the next time. (Pycelle gets off the bed and stretches his limbs with ease, belying his old age and general sickly demeanor) Right.",Grand Maester Pycelle,e10-Fire and Blood,season-01,Game-of-Thrones
"He gets dressed in his robes and looks at himself in the mirror with pride. Before he leaves his chambers, he moves from an upright position to the hunchback he's always seen with in public. He's faking it.",,e10-Fire and Blood,season-01,Game-of-Thrones
"In the Throne Room, Littlefinger and Varys have a chat overlooking the Iron Throne.",,e10-Fire and Blood,season-01,Game-of-Thrones
"  When you imagine yourself up there, how do you look? Does the crown fit? Do all the lords and ladies simper and bow, the ones who sneered at you for years?",Varys,e10-Fire and Blood,season-01,Game-of-Thrones
  lt's hard for them to simper and bow without heads.,Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
  A man with great ambition and no moralsÉ?? l wouldn't bet against you.,Varys,e10-Fire and Blood,season-01,Game-of-Thrones
"  And what would you do, my friend, if you found yourself sitting up there?",Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
  l must be one of the few men in this city who doesn't want to be King.,Varys,e10-Fire and Blood,season-01,Game-of-Thrones
  You must be one of the few men in the city who isn't a man.,Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
"  Oh, you can do better than that.",Varys,e10-Fire and Blood,season-01,Game-of-Thrones
"  When they castrated you, did they take the pillar with the stones? l've always wondered.",Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
  Have you? Do you spend a lot of time wondering what's between my legs?,Varys,e10-Fire and Blood,season-01,Game-of-Thrones
  l picture a gash. Like a woman's. ls that about right?,Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
"  l am flattered, of course, to be pictured at all.",Varys,e10-Fire and Blood,season-01,Game-of-Thrones
"  Must be strange for you, even after all these yearsÉ?? a man from another land, despised by most, feared by all.",Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
  Am l? That is good to know. Do you lie awake at night fearing my gash?,Varys,e10-Fire and Blood,season-01,Game-of-Thrones
  But you carry on whispering in one king's ear and then the next. l admire you.,Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
"  And l admire you, Lord Baelish. A grasper from a minor House with a major talent for befriending powerful men É?? and women.",Varys,e10-Fire and Blood,season-01,Game-of-Thrones
"  A useful talent, l'm sure you'd agree.",Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
  So here we stand in mutual admiration and respect.,Varys,e10-Fire and Blood,season-01,Game-of-Thrones
  Playing our roles.,Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
"  (Joffrey arrives, Varys bows)  Serving a new King.",Varys,e10-Fire and Blood,season-01,Game-of-Thrones
  Long may he reign. My king. (bows),Petyr Baelish,e10-Fire and Blood,season-01,Game-of-Thrones
  My king.,Varys,e10-Fire and Blood,season-01,Game-of-Thrones
  My lords. Shall we begin?,Joffrey Baratheon,e10-Fire and Blood,season-01,Game-of-Thrones
"Elsewhere in King's Landing, Yoren is taking Arya to safety, away from the city.",,e10-Fire and Blood,season-01,Game-of-Thrones
"  You're Arry now, hear me? Arry the orphan boy. No one asks an orphan too many questions, É??cause nobody gives three shits. What's your name?",Yoren,e10-Fire and Blood,season-01,Game-of-Thrones
  Arry.,Arya Stark,e10-Fire and Blood,season-01,Game-of-Thrones
"  You've a long way to travel, and in bad company. l've 20 this time É??  men and boys all bound for the Wall. Your lord father gave me the pick of the dungeons, and l didn't find no little lordlings down there. This lot É?? half of them would turn you over to the King quick as spit for a pardon. And the other half would do the same, except they'd rape you first. So keep to yourself É?? and when you piss, do it in the woods alone. You stay with this lot, boy. And stay or l'll lock you in the back of the wagon with these three.",Yoren,e10-Fire and Blood,season-01,Game-of-Thrones
"Arya bumps into a fat recruit, Hot Pie.",,e10-Fire and Blood,season-01,Game-of-Thrones
"  Watch yourself, midget.",Hot Pie,e10-Fire and Blood,season-01,Game-of-Thrones
"  He's got a sword, this one.",Lommy Greenhands,e10-Fire and Blood,season-01,Game-of-Thrones
  What's a gutter rat like you doing with a sword?,Hot Pie,e10-Fire and Blood,season-01,Game-of-Thrones
  Maybe he's a little squire.,Lommy Greenhands,e10-Fire and Blood,season-01,Game-of-Thrones
  He ain't no squire. Look at him. He looks like a girl. l bet he stole that sword.,Hot Pie,e10-Fire and Blood,season-01,Game-of-Thrones
  Let's have a look. (wrestles Arya to the ground),Lommy Greenhands,e10-Fire and Blood,season-01,Game-of-Thrones
  l could use me a sword like that.,Hot Pie,e10-Fire and Blood,season-01,Game-of-Thrones
  Take it off him.,Lommy Greenhands,e10-Fire and Blood,season-01,Game-of-Thrones
"  Give it here, midget.",Hot Pie,e10-Fire and Blood,season-01,Game-of-Thrones
  Look at him! You'd better give Hot Pie the sword. l've seen him kick a boy to death.,Lommy Greenhands,e10-Fire and Blood,season-01,Game-of-Thrones
  l knocked him down and l kicked him in the balls and l kept kicking him until he was dead. l kicked him all to pieces. You better give me that sword!,Hot Pie,e10-Fire and Blood,season-01,Game-of-Thrones
  (pointing Needle at Hot Pie) You want it? l'll give it to you. l already killed one fat boy. l bet you never killed anyone. l bet you're a liar. But l'm not. l'm good at killing fat boys. l like killing fat boys.,Arya Stark,e10-Fire and Blood,season-01,Game-of-Thrones
"Hot Pie bumps into Gendry, Robert's bastard.",,e10-Fire and Blood,season-01,Game-of-Thrones
"  Your like picking on the little ones, do you? l've been hammering an anvil these past 10 years. When l hit that steel, it sings. Are you gonna sing when l hit you? (Hot Pie leaves, scared. Gendry talks to Arya alone) This is castle-forged steel. Where'd you steal it?",Gendry,e10-Fire and Blood,season-01,Game-of-Thrones
  lt was a gift.,Arya Stark,e10-Fire and Blood,season-01,Game-of-Thrones
"  lt don't matter now. Where we're going, they don't care what you've done. They've got rapers, pickpockets, highwaymen, murderers.",Gendry,e10-Fire and Blood,season-01,Game-of-Thrones
  Which are you?,Arya Stark,e10-Fire and Blood,season-01,Game-of-Thrones
"  Armourer's apprentice. But my master got sick of me, so here l am.",Gendry,e10-Fire and Blood,season-01,Game-of-Thrones
"  (shouting) Come on, you sorry sons of whores! lt's a thousand leagues from here to the Wall, and winter is coming!",Yoren,e10-Fire and Blood,season-01,Game-of-Thrones
The caravan of the Night's Watch leaves the walls of King's Landing.,,e10-Fire and Blood,season-01,Game-of-Thrones
-------------------------------------,,e10-Fire and Blood,season-01,Game-of-Thrones
"Back at Castle Black, Jon is serving Commander Mormont his breakfast.",,e10-Fire and Blood,season-01,Game-of-Thrones
  Ham. How many days in a row must a man be expected to start his day with ham? Bring me some beer at least. You look exhausted. Was your moonlight ride that tiring?,Jeor Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
"(Jon looks at the Lord Commander with surprise) Don't look so terrified. lf we beheaded everyone that ran away for the night, only ghosts would guard the Wall. At least you weren't whoring in Mole's Town. Honor made you leave, honor brought you back.",,e10-Fire and Blood,season-01,Game-of-Thrones
  My friends brought me back.,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones
  l didn't say it was your honor.,Jeor Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
  They killed my father.,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones
"  And you're gonna bring him back to life, are you? No? Good. We've had enough of that sort of thing. Beyond the Wall, the Rangers are reporting whole villages abandoned. At night they see fires blazing in the mountains from dusk until dawn. A captured wildling swears their tribes are uniting in some secret stronghold, to what ends the gods only know. Outside Eastwatch Cotter Pyke's men discovered four blue-eyed corpses. Unlike us, they were wise enough to burn them. Do you think your brother's war is more important than ours?",Jeor Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
  No.,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones
"  When dead men and worse come hunting for us in the night, do you think it matters who sits on the lron Throne?",Jeor Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
  No.,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones
  Good. Because l want you and your wolf with us when we ride out beyond the Wall tomorrow.,Jeor Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
  Beyond the Wall?,Jon Snow,e10-Fire and Blood,season-01,Game-of-Thrones
"  l'll not sit meekly by and wait for the snows. l mean to find out what's happening. The Night's Watch will ride in force against the wildlings, the White Walkers and whatever else is out there. And we will find Benjen Stark, alive or dead. l will command them myself. So l'll only ask you once, Lord Snow, are you a brother of the Night's Watch or a bastard boy who wants to play at war?",Jeor Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
"The Men of the Night's Watch gather their forces at leave to range Beyond the Wall. Lord Commander Mormont leads them, with Jon amongst his brothers.",,e10-Fire and Blood,season-01,Game-of-Thrones
-------------------------------------------------,,e10-Fire and Blood,season-01,Game-of-Thrones
"Across the Narrow Sea, Daenerys is leading a ceremony for Drogo after his death.",,e10-Fire and Blood,season-01,Game-of-Thrones
"  (picking up the dragon eggs from their chest, speaking in Dothraki) ls this your command, Khaleesi? (Daenerys nods, Rakharo places the eggs next to Drogo's funeral pyre)",Rakharo,e10-Fire and Blood,season-01,Game-of-Thrones
  Drogo will have no use for dragon eggs in the Night Lands. Sell them. You can return to the Free Cities and live as a wealthy woman for all your days.,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
  They were not given to me to sell.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones
"  Khaleesi, my Queen, l vow to serve you, obey you, to die for you if need be, but let him go, Khaleesi. l know what you intend. Do not.",Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
  l must. You don't understand.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones
  Don't ask me to stand aside as you climb on that pyre. l won't watch you burn.,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
"  ls that what you fear? (kisses Jorah on the cheek, then speaks to the rest of the Dothraki and Lhazareen who stayed with her)  You will be my khalasar. l see the faces of slaves. l free you. Take off your collars. Go if you wish, no one will stop you. But if you stay it will be as brothers and sisters, as husbands and wives.",Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones
Mirri Maz Duur is shown tied and bound by rope.,,e10-Fire and Blood,season-01,Game-of-Thrones
"  Ser Jorah, bind this woman to the pyre. You swore to obey me.",Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones
(to the crowd)  l am Daenerys Stormborn of House Targaryen of the blood of old Valyria. I am the Dragon's daughter. And I swear to you that those who would harm you will die screaming.,,e10-Fire and Blood,season-01,Game-of-Thrones
  You will not hear me scream.,Mirri Maz Duur,e10-Fire and Blood,season-01,Game-of-Thrones
  I will. But it is not your screams I want. Only your life.,Daenerys Targaryen,e10-Fire and Blood,season-01,Game-of-Thrones
"Daenerys walks towards the pyre and lights it on fire with a torch. Mirri Maz Duur starts uttering some incantations which quickly turn into screaming. Daenerys walks into the burning pyre as her dress catches fire. The flames engulf everything, and the screen fades to black.",,e10-Fire and Blood,season-01,Game-of-Thrones
"We then cut to the next day in the morning. Jorah goes to the pyre to see if there's anything left of it. Amidst the smoke, a naked Daenerys appears, covered in soot and carrying three baby dragons in her arms and back.",,e10-Fire and Blood,season-01,Game-of-Thrones
  (bowing)  Blood of my blood.,Jorah Mormont,e10-Fire and Blood,season-01,Game-of-Thrones
Everyone else bows to her as her dragons start screeching. We cut to black over a final screech from one her dragons.,,e10-Fire and Blood,season-01,Game-of-Thrones
Daenerys on horseback looking at Drogo and his people.,,e2-The Kings Road,season-01,Game-of-Thrones
" You need to drink, child... And eat.",Jorah Mormont,e2-The Kings Road,season-01,Game-of-Thrones
 Isn't there anything else?,Daenerys Targaryen,e2-The Kings Road,season-01,Game-of-Thrones
" The Dothraki have two things in abundance: grass and horses. People can't live on grass... In the Shadow Lands beyond Asshai, they say there are fields of ghost grass with stalks as pale as milk that glow in the night. It murders all other grass. The Dothraki believe that one day it will cover everything. That's the way the world will endÉ?? It'll get easier.",Jorah Mormont,e2-The Kings Road,season-01,Game-of-Thrones
"Arriving at camp, Daenerys looks exhausted from riding.",,e2-The Kings Road,season-01,Game-of-Thrones
 Khaleesi!,Doreah,e2-The Kings Road,season-01,Game-of-Thrones
 Your hands.,Irri,e2-The Kings Road,season-01,Game-of-Thrones
"After Daenerys is escorted away, Jorah and Viserys are alone.",,e2-The Kings Road,season-01,Game-of-Thrones
